permno,namebegdt,nameenddt,ticker,comnam,exchcd,shrcd
90080,2014-04-02,2018-03-29,CSBK,CLIFTON BANCORP INC,3,11
90081,2004-03-31,2024-12-31,CUTR,CUTERA INC,3,11
90082,2004-03-05,2024-03-31,CVCY,CENTRAL VALLEY COMM BANCORP,3,11
90082,2024-04-01,2024-12-31,CWBC,COMMUNITY WEST BANCSHARES NEW,3,11
90085,2012-11-13,2015-02-27,SMPL,SIMPLICITY BANCORP INC,3,11
90086,1999-07-01,2017-05-12,MBVT,MERCHANTS BANCSHARES INC,3,11
90088,2004-03-31,2024-12-31,MCHX,MARCHEX INC,3,11
90090,2004-03-23,2023-03-10,SBNY,SIGNATURE BANK NEW YORK N Y,3,11
90092,2010-11-16,2024-12-31,SBRA,SABRA HEALTHCARE REIT INC,3,18
90097,2004-03-25,2024-12-31,UCTT,ULTRA CLEAN HOLDINGS INC,3,11
90098,2012-08-27,2016-05-30,CYCC,CYCLACEL PHARMACEUTICALS INC,3,11
90098,2016-05-31,2020-04-14,CYCC,CYCLACEL PHARMACEUTICALS INC,3,11
90098,2020-04-15,2023-12-17,CYCC,CYCLACEL PHARMACEUTICALS INC,3,11
90098,2023-12-18,2024-12-31,CYCC,CYCLACEL PHARMACEUTICALS INC,3,11
90101,2013-03-11,2017-04-27,MSTX,MAST THERAPEUTICS INC,2,11
90101,2017-04-28,2024-12-31,SVRA,SAVARA INC,3,11
90102,2004-04-07,2024-12-31,ABR,ARBOR REALTY TRUST INC,1,18
90103,2008-02-22,2020-08-25,CII,BLACKROCK ENHANCED CAP & INC FD,1,14
91498,2006-10-13,2024-12-31,EHTH,EHEALTH INC,3,11
90103,2020-08-26,2024-12-31,CII,BLACKROCK ENHANCED CAP & INC FD,1,14
90105,2004-04-28,2024-06-19,ETO,EATON VANCE TAX ADV GLOB DIV OPP,1,44
90105,2024-06-20,2024-12-31,ETO,EATON VANCE TAX ADV GLOB DIV OPP,1,44
90108,2010-07-12,2015-12-14,ERH,WELLS FARGO ADV UTIL & HI INC FD,2,14
90108,2015-12-15,2019-09-10,ERH,WELLS FARGO UTIL & HI INC FD,2,14
90108,2019-09-11,2019-12-19,ERH,WELLS FARGO UTIL & HI INC FD,2,14
90108,2019-12-20,2020-11-01,ERH,WELLS FARGO UTIL & HI INC FD,2,14
90108,2020-11-02,2021-12-06,ERH,WELLS FARGO UTIL & HI INC FD,2,14
90108,2021-12-07,2024-06-19,ERH,ALLSPRING UTILS & HIGH INC FD,2,14
90108,2024-06-20,2024-12-31,ERH,ALLSPRING UTILS & HIGH INC FD,2,14
90110,2005-08-10,2015-09-02,HSP,HOSPIRA INC,1,11
90114,2004-04-28,2019-09-10,LGI,LAZARD GLOB TOT RET & INC FD INC,1,14
90114,2019-09-11,2024-12-31,LGI,LAZARD GLOB TOT RET & INC FD INC,1,14
90118,2012-04-10,2024-06-20,SA,SEABRIDGE GOLD INC,1,12
90118,2024-06-21,2024-12-31,SA,SEABRIDGE GOLD INC,1,12
90120,2004-04-23,2020-08-05,AGO,ASSURED GUARANTY LTD,1,12
90120,2020-08-06,2021-03-28,AGO,ASSURED GUARANTY LTD,1,12
90120,2021-03-29,2024-12-31,AGO,ASSURED GUARANTY LTD,1,12
90121,2004-04-06,2018-12-02,AINV,APOLLO INVESTMENT CORP,3,14
90121,2018-12-03,2022-08-14,AINV,APOLLO INVESTMENT CORP,3,14
90121,2022-08-15,2024-12-31,MFIC,MIDCAP FINANCIAL INVESTMENT CORP,3,14
90125,2004-04-14,2024-12-31,CORT,CORCEPT THERAPEUTICS INC,3,11
90126,2013-06-25,2024-12-31,CYTK,CYTOKINETICS INC,3,11
90129,2004-06-01,2019-01-10,INTX,INTERSECTIONS INC,3,11
90160,2010-10-13,2024-06-19,FCT,FIRST TRUST SR FLTG RT INC FD II,1,44
90160,2024-06-20,2024-12-31,FCT,FIRST TRUST SR FLTG RT INC FD II,1,44
90161,2004-05-26,2017-12-25,GLU,GABELLI GLOBAL UTIL & INCOME TR,2,44
90161,2017-12-26,2024-12-31,GLU,GABELLI GLOBAL UTIL & INCOME TR,2,44
90162,2004-05-25,2016-12-18,GNW,GENWORTH FINANCIAL INC,1,11
90162,2016-12-19,2024-06-06,GNW,GENWORTH FINANCIAL INC,1,11
90162,2024-06-07,2024-12-31,GNW,GENWORTH FINANCIAL INC,1,11
90164,2009-09-09,2023-11-30,GHL,GREENHILL & CO INC,1,11
90170,2013-04-10,2018-01-21,OGEN,ORAGENICS INC,2,11
90170,2018-01-22,2023-01-22,OGEN,ORAGENICS INC,2,11
90170,2023-01-23,2024-12-31,OGEN,ORAGENICS INC,2,11
90175,2014-01-28,2021-03-31,XPO,X P O LOGISTICS INC,1,11
90175,2021-04-01,2022-12-18,XPO,X P O LOGISTICS INC,1,11
90175,2022-12-19,2024-12-31,XPO,X P O INC,1,11
90176,2012-12-31,2015-02-25,EGT,ENTERTAINMENT GAMING ASIA INC,3,11
90176,2015-02-26,2017-06-21,EGT,ENTERTAINMENT GAMING ASIA INC,3,11
90177,2004-05-27,2024-12-31,ACAD,ACADIA PHARMACEUTICALS,3,11
90178,2004-05-28,2024-12-31,ALNY,ALNYLAM PHARMACEUTICALS INC,3,11
90179,2004-05-27,2024-12-31,ANGO,ANGIODYNAMICS INC,3,11
90187,2004-05-20,2017-02-16,NILE,BLUE NILE INC,3,11
90188,2004-05-13,2023-08-31,NUVA,NUVASIVE INC,3,11
90192,2004-05-27,2016-03-07,RJET,REPUBLIC AIRWAYS HOLDINGS INC,3,11
90194,2013-12-02,2024-05-15,SP,S P PLUS CORP,3,11
90199,2011-10-05,2017-12-25,CBG,C B R E GROUP INC,1,11
90199,2017-12-26,2018-03-19,CBG,C B R E GROUP INC,1,11
90199,2018-03-20,2024-12-31,CBRE,C B R E GROUP INC,1,11
90200,2006-08-04,2017-09-25,CAB,CABELAS INC,1,11
90202,2004-06-25,2019-11-26,EFT,EATON VANCE FLOATING RATE INC TR,1,44
90202,2019-11-27,2020-03-02,EFT,EATON VANCE FLOATING RATE INC TR,1,44
90202,2020-03-03,2024-12-31,EFT,EATON VANCE FLOATING RATE INC TR,1,44
90205,2012-03-19,2017-12-25,FEN,FIRST TRUST ENERGY INC & GR FD,2,44
90205,2017-12-26,2024-05-03,FEN,FIRST TRUST ENERGY INC & GR FD,2,44
90207,2006-08-03,2017-10-10,IFON,INFOSONICS CORP,3,11
90207,2017-10-11,2018-03-08,IFON,INFOSONICS CORP,3,11
90207,2018-03-09,2018-06-17,IFON,INFOSONICS CORP,3,11
90207,2018-06-18,2018-07-10,IFON,COOL HOLDINGS INC,3,11
90207,2018-07-11,2019-11-07,AWSM,COOL HOLDINGS INC,3,11
90208,2004-12-03,2016-03-30,IRC,INLAND REAL ESTATE CORP,1,18
90210,2011-06-13,2015-06-10,LTM,LIFE TIME FITNESS INC,1,11
90213,2013-05-13,2023-05-31,MGI,MONEYGRAM INTERNATIONAL INC,3,11
90214,2008-06-05,2023-03-08,NYMT,NEW YORK MORTGAGE TRUST INC,3,18
90214,2023-03-09,2024-12-31,NYMT,NEW YORK MORTGAGE TRUST INC,3,18
90215,2011-06-13,2022-04-03,CRM,SALESFORCE COM INC,1,11
90215,2022-04-04,2024-12-31,CRM,SALESFORCE INC,1,11
90217,2006-03-15,2015-12-11,BEE,STRATEGIC HOTELS & RESORTS INC,1,18
90219,2004-06-17,2017-05-10,SFL,SHIP FINANCE INTERNATIONAL LTD,1,12
90219,2017-05-11,2019-11-07,SFL,SHIP FINANCE INTERNATIONAL LTD,1,12
90219,2019-11-08,2021-03-31,SFL,S F L CORP LTD,1,12
90219,2021-04-01,2024-12-31,SFL,S F L CORP LTD,1,12
90221,2004-06-15,2021-09-30,BOCH,BANK OF COMMERCE HOLDINGS,3,11
90223,2004-06-10,2019-06-04,DRAD,DIGIRAD CORP,3,11
90223,2019-06-05,2021-01-03,DRAD,DIGIRAD CORP,3,11
90223,2021-01-04,2024-06-16,STRR,STAR EQUITY HOLDINGS INC,3,11
90223,2024-06-17,2024-12-31,STRR,STAR EQUITY HOLDINGS INC,3,11
90227,2013-06-10,2023-11-23,LBTYA,LIBERTY GLOBAL PLC,3,12
90227,2023-11-24,2024-12-31,LBTYA,LIBERTY GLOBAL LTD,3,12
90228,2013-06-10,2023-11-23,LBTYB,LIBERTY GLOBAL PLC,3,12
90228,2023-11-24,2024-12-31,LBTYB,LIBERTY GLOBAL LTD,3,12
90232,2004-06-25,2016-07-26,MFLX,MULTI FINELINE ELECTRONIX INC,3,11
90233,2004-06-22,2020-09-30,MNTA,MOMENTA PHARMACEUTICALS INC,3,11
90238,2004-06-22,2018-11-01,SNMX,SENOMYX INC,3,11
90244,2004-07-28,2016-07-31,GLV,CLOUGH GLOBAL ALLOCATION FUND,2,44
90244,2016-08-01,2020-06-29,GLV,CLOUGH GLOBAL DIV & INCOME FUND,2,44
90244,2020-06-30,2024-12-31,GLV,CLOUGH GLOBAL DIV & INCOME FUND,2,44
90248,2004-07-13,2024-06-20,DPZ,DOMINOS PIZZA INC,1,11
90248,2024-06-21,2024-12-31,DPZ,DOMINOS PIZZA INC,1,11
90249,2013-11-29,2017-01-10,ENS,ENERSYS,1,11
90249,2017-01-11,2021-03-30,ENS,ENERSYS,1,11
90249,2021-03-31,2024-12-31,ENS,ENERSYS,1,11
90252,2013-06-19,2015-03-22,GPT,GRAMERCY PROPERTY TRUST INC,1,18
90252,2015-03-23,2015-12-17,GPT,GRAMERCY PROPERTY TRUST INC,1,18
90253,2004-07-08,2017-12-25,HEP,HOLLY ENERGY PARTNERS L P,1,71
90253,2017-12-26,2023-11-30,HEP,HOLLY ENERGY PARTNERS L P,1,71
90256,2007-12-06,2021-03-21,JKE,ISHARES TRUST,4,73
90256,2021-03-22,2024-12-31,ILCG,ISHARES TRUST,4,73
90257,2007-12-06,2021-03-21,JKD,ISHARES TRUST,4,73
90257,2021-03-22,2024-12-31,ILCB,ISHARES TRUST,4,73
90258,2007-12-06,2021-03-21,JKF,ISHARES TRUST,4,73
90258,2021-03-22,2024-12-31,ILCV,ISHARES TRUST,4,73
90259,2007-12-06,2021-03-21,JKG,ISHARES TRUST,4,73
90259,2021-03-22,2024-12-31,IMCB,ISHARES TRUST,4,73
90260,2007-12-06,2021-03-21,JKH,ISHARES TRUST,4,73
90260,2021-03-22,2024-12-31,IMCG,ISHARES TRUST,4,73
90261,2007-12-06,2016-02-01,JKI,ISHARES TRUST,4,73
90261,2016-02-02,2021-03-21,JKI,ISHARES TRUST,3,73
90261,2021-03-22,2024-12-31,IMCV,ISHARES TRUST,3,73
90263,2007-12-06,2021-03-21,JKJ,ISHARES TRUST,4,73
90263,2021-03-22,2024-12-31,ISCB,ISHARES TRUST,4,73
90264,2007-12-06,2021-03-21,JKK,ISHARES TRUST,4,73
90264,2021-03-22,2024-12-31,ISCG,ISHARES TRUST,4,73
90265,2007-12-06,2021-03-21,JKL,ISHARES TRUST,4,73
90265,2021-03-22,2024-12-31,ISCV,ISHARES TRUST,4,73
90266,2008-03-07,2024-12-31,LPL,L G DISPLAY CO LTD,1,31
90267,2013-01-02,2019-09-10,MCN,MADISON COVERED CALL & EQ STR FD,1,14
90267,2019-09-11,2024-12-08,MCN,MADISON COVERED CALL & EQ STR FD,1,14
90267,2024-12-09,2024-12-31,MCN,X A I MADISON EQ PREM INCOME FD,1,14
90269,2004-07-28,2018-07-16,JRO,NUVEEN FLOATING RATE INC OPP FD,1,44
90269,2018-07-17,2023-07-28,JRO,NUVEEN FLOATING RATE INC OPP FD,1,44
90271,2011-01-03,2017-01-24,PGH,PENGROWTH ENERGY CORP,1,12
90271,2017-01-25,2018-06-01,PGH,PENGROWTH ENERGY CORP,1,12
90272,2004-07-07,2020-01-23,WCG,WELLCARE HEALTH PLANS INC,1,11
90274,2004-07-19,2019-01-31,ANCX,ACCESS NATIONAL CORP,3,11
90275,2004-07-23,2015-01-29,AUXL,AUXILIUM PHARMACEUTICALS,3,11
90276,2004-07-22,2024-12-31,BLKB,BLACKBAUD INC,3,11
90279,2013-04-12,2018-05-16,CRME,CARDIOME PHARMA CORP,3,12
90279,2018-05-17,2020-05-26,CORV,CORREVIO PHARMA CORP,3,12
90282,2014-06-16,2017-04-13,KZ,KONGZHONG CORP,3,31
90285,2004-07-28,2017-03-02,MNKD,MANNKIND CORP,3,11
90285,2017-03-03,2024-12-31,MNKD,MANNKIND CORP,3,11
90288,2013-02-19,2015-12-01,NURO,NEUROMETRIX INC,3,11
90288,2015-12-02,2017-05-11,NURO,NEUROMETRIX INC,3,11
90288,2017-05-12,2019-11-18,NURO,NEUROMETRIX INC,3,11
90288,2019-11-19,2023-11-21,NURO,NEUROMETRIX INC,3,11
90288,2023-11-22,2024-12-31,NURO,NEUROMETRIX INC,3,11
90291,2007-06-04,2024-12-31,PSEC,PROSPECT CAPITAL CORP,3,14
90292,2004-07-16,2016-02-11,QCCO,Q C HOLDINGS INC,3,11
90295,2009-12-23,2016-07-29,XBKS,XENITH BANKSHARES INC,3,11
90298,2014-04-21,2016-02-21,TOPS,TOP SHIPS INC,3,12
90298,2016-02-22,2017-05-10,TOPS,TOP SHIPS INC,3,12
90298,2017-05-11,2017-06-22,TOPS,TOP SHIPS INC,3,12
90298,2017-06-23,2017-08-02,TOPS,TOP SHIPS INC,3,12
90298,2017-08-03,2017-10-05,TOPS,TOP SHIPS INC,3,12
90298,2017-10-06,2018-03-25,TOPS,TOP SHIPS INC,3,12
90298,2018-03-26,2019-08-21,TOPS,TOP SHIPS INC,3,12
90298,2019-08-22,2020-08-09,TOPS,TOP SHIPS INC,3,12
90298,2020-08-10,2022-09-22,TOPS,TOP SHIPS INC,3,12
90298,2022-09-23,2023-09-28,TOPS,TOP SHIPS INC,3,12
90298,2023-09-29,2024-04-23,TOPS,TOP SHIPS INC,3,12
90298,2024-04-24,2024-06-20,TOPS,TOP SHIPS INC,2,12
90298,2024-06-21,2024-12-31,TOPS,TOP SHIPS INC,2,12
90300,2004-08-12,2022-08-09,ACC,AMERICAN CAMPUS COMMUNITIES INC,1,18
90301,2004-08-06,2016-01-27,BMR,BIOMED REALTY TRUST INC,1,18
90302,2009-03-13,2021-04-05,BGT,BLACKROCK FLOATING RATE INC TR,1,44
90302,2021-04-06,2024-12-31,BGT,BLACKROCK FLOATING RATE INC TR,1,44
90303,2006-06-30,2022-06-27,CNS,COHEN & STEERS INC,1,11
90303,2022-06-28,2024-06-20,CNS,COHEN & STEERS INC,1,11
90303,2024-06-21,2024-12-31,CNS,COHEN & STEERS INC,1,11
90305,2004-08-12,2017-06-26,EXR,EXTRA SPACE STORAGE INC,1,18
90305,2017-06-27,2022-03-27,EXR,EXTRA SPACE STORAGE INC,1,18
90305,2022-03-28,2024-12-31,EXR,EXTRA SPACE STORAGE INC,1,18
90306,2007-10-01,2017-12-25,FFA,FIRST TRUST ENHANCED EQ INC FUND,1,44
90306,2017-12-26,2024-12-31,FFA,FIRST TRUST ENHANCED EQ INC FUND,1,44
90307,2014-08-12,2024-12-31,KRG,KITE REALTY GROUP TRUST,1,18
90312,2011-06-16,2022-02-21,WLK,WESTLAKE CHEMICAL CORP,1,11
90312,2022-02-22,2024-12-31,WLK,WESTLAKE CORP,1,11
90313,2004-08-24,2024-12-31,CAAS,CHINA AUTOMOTIVE SYSTEMS INC,3,11
90314,2004-08-05,2024-12-31,CVGI,COMMERCIAL VEHICLE GROUP INC,3,11
90316,2004-08-06,2017-07-14,ELOS,SYNERON MEDICAL LTD,3,12
90319,2014-04-03,2015-10-04,GOOGL,GOOGLE INC,3,11
90319,2015-10-05,2024-12-31,GOOGL,ALPHABET INC,3,11
90325,2012-07-11,2016-08-03,STXS,STEREOTAXIS INC,3,11
90325,2016-08-04,2019-09-05,,STEREOTAXIS INC,0,11
90325,2019-09-06,2024-12-31,STXS,STEREOTAXIS INC,2,11
90329,2011-06-13,2020-05-21,NEN,NEW ENGLAND REALTY ASSOC L P,2,71
90329,2020-05-22,2024-12-31,NEN,NEW ENGLAND REALTY ASSOC L P,2,71
90331,2003-11-06,2016-06-16,SOCB,SOUTHCOAST FINANCIAL CORP,3,11
90338,2004-09-29,2020-01-27,CPL,C P F L ENERGIA S A,1,31
90339,2009-03-31,2017-02-22,IOC,INTEROIL CORP,1,12
90340,2004-09-28,2018-07-30,KYN,KAYNE ANDERSON M L P INVEST CO,1,14
90340,2018-07-31,2020-06-02,KYN,KAYNE ANDERSON M L P MID INV CO,1,14
90340,2020-06-03,2020-09-28,KYN,KAYNE ANDERSON M L P MID INV CO,1,14
90340,2020-09-29,2024-12-31,KYN,KAYNE ANDERSON ENERGY INFR FD IN,1,14
90343,2004-09-08,2016-01-11,RBY,RUBICON MINERALS CORP,2,12
90346,2006-07-06,2023-01-23,TTM,TATA MOTORS LTD,1,31
90347,2008-09-19,2024-12-31,VDE,VANGUARD SECTOR INDEX FUNDS,4,73
90348,2008-09-19,2024-12-31,VIS,VANGUARD SECTOR INDEX FUNDS,4,73
90349,2008-09-19,2024-12-31,VOX,VANGUARD SECTOR INDEX FUNDS,4,73
90350,2008-09-19,2024-12-31,VNQ,VANGUARD INDEX FUNDS,4,73
90352,2013-08-19,2016-12-18,DYN,DYNEGY INC NEW DEL,1,11
90352,2016-12-19,2018-04-06,DYN,DYNEGY INC NEW DEL,1,11
90353,2004-09-23,2024-12-31,BECN,BEACON ROOFING SUPPLY INC,3,11
90354,2010-04-30,2018-12-07,OCLR,OCLARO INC,3,11
90358,2007-07-02,2024-12-31,SFST,SOUTHERN FIRST BANCSHARES INC,3,11
90359,2004-09-27,2017-03-31,HEOP,HERITAGE OAKS BANCORP,3,11
90361,2004-09-29,2022-05-06,JOBS,51JOB INC,3,31
90366,2011-12-23,2020-01-01,STON,STONEMOR PARTNERS L P,1,71
90366,2020-01-02,2020-02-23,STON,STONEMOR INC,1,11
90366,2020-02-24,2022-11-03,STON,STONEMOR INC,1,11
90371,2004-10-28,2024-12-31,BBW,BUILD A BEAR WORKSHOP INC,1,11
90373,2004-10-29,2024-12-31,DLR,DIGITAL REALTY TRUST INC,1,18
90374,2009-02-26,2016-08-22,DWA,DREAMWORKS ANIMATION S K G INC,3,11
90376,2004-10-27,2019-09-08,EOI,EATON VANCE ENHANCED EQU INC FD,1,44
90376,2019-09-09,2019-11-26,EOI,EATON VANCE ENHANCED EQU INC FD,1,44
90376,2019-11-27,2020-10-01,EOI,EATON VANCE ENHANCED EQU INC FD,1,44
90376,2020-10-02,2024-12-31,EOI,EATON VANCE ENHANCED EQU INC FD,1,44
90377,1989-09-01,2019-10-27,NANO,NANOMETRICS INC,3,11
90377,2019-10-28,2024-12-31,ONTO,ONTO INNOVATION INC,1,11
90383,2007-12-06,2024-12-31,FXI,ISHARES TRUST,4,73
90384,2011-06-13,2016-01-11,MTL,MECHEL O A O,1,31
90384,2016-01-12,2016-06-30,MTL,MECHEL O A O,1,31
90384,2016-07-01,2020-08-19,MTL,MECHEL P A O,1,31
90384,2020-08-20,2021-03-30,MTL,MECHEL P A O,1,31
90384,2021-03-31,2022-02-25,MTL,MECHEL P A O,1,31
90386,2011-05-25,2024-12-31,MOS,MOSAIC CO NEW,1,11
90387,2004-10-07,2018-11-19,NWY,NEW YORK & CO INC,1,11
90387,2018-11-20,2020-07-06,RTW,R T W RETAILWINDS INC,1,11
90388,2014-07-01,2015-11-01,NRF,NORTHSTAR REALTY FINANCE CORP,1,18
90388,2015-11-02,2017-01-10,NRF,NORTHSTAR REALTY FINANCE CORP,1,18
90389,2014-12-22,2019-09-10,BXMX,NUVEEN S P 500 BUY WRITE INC FD,1,44
90389,2019-09-11,2021-04-27,BXMX,NUVEEN S P 500 BUY WRITE INC FD,1,44
90389,2021-04-28,2024-06-19,BXMX,NUVEEN S P 500 BUY WRITE INC FD,1,44
90389,2024-06-20,2024-12-31,BXMX,NUVEEN S P 500 BUY WRITE INC FD,1,44
90390,2010-03-01,2019-09-10,PFN,PIMCO INCOME STRATEGY FUND II,1,44
90390,2019-09-11,2019-11-28,PFN,PIMCO INCOME STRATEGY FUND II,1,44
90390,2019-11-29,2022-06-27,PFN,PIMCO INCOME STRATEGY FUND II,1,44
90390,2022-06-28,2024-12-31,PFN,PIMCO INCOME STRATEGY FUND II,1,44
90392,2006-10-09,2019-09-10,GFY,WESTERN ASSET VAR RATE STR FD,1,14
90392,2019-09-11,2020-11-20,GFY,WESTERN ASSET VAR RATE STR FD,1,14
90394,2013-06-19,2019-09-08,SHO,SUNSTONE HOTEL INVESTORS INC NEW,1,18
90394,2019-09-09,2024-12-31,SHO,SUNSTONE HOTEL INVESTORS INC NEW,1,18
90396,2011-09-19,2024-06-19,CUBE,CUBESMART,1,48
90396,2024-06-20,2024-12-31,CUBE,CUBESMART,1,48
90399,2011-02-04,2018-05-25,ACFC,ATLANTIC COAST FINANCIAL CORP,3,11
90400,2013-07-01,2015-02-02,ADES,ADVANCED EMISSIONS SOLUTIONS INC,3,11
90400,2015-02-03,2016-07-06,,ADVANCED EMISSIONS SOLUTIONS INC,0,11
90400,2016-07-07,2024-01-31,ADES,ADVANCED EMISSIONS SOLUTIONS INC,3,11
90400,2024-02-01,2024-12-31,ARQ,ARQ INC,3,11
90401,2004-10-05,2024-12-31,ARCC,ARES CAPITAL CORP,3,14
90404,2004-10-28,2017-02-21,CLMS,CALAMOS ASSET MANAGEMENT INC,3,11
90409,2004-10-13,2024-12-31,HURN,HURON CONSULTING GROUP INC,3,11
90411,2012-09-17,2015-07-02,LOCM,LOCAL CORP,3,11
90412,2004-10-15,2020-01-05,JRJC,CHINA FIN ONLINE CO LTD,3,31
90412,2020-01-06,2022-01-20,JRJC,CHINA FIN ONLINE CO LTD,3,31
90415,2004-10-28,2016-05-31,LONG,ELONG INC,3,31
90416,2011-06-30,2016-01-15,NVSL,NAUGATUCK VLY FINANCIAL CORP MD,3,11
90417,2004-10-05,2016-01-07,PSBH,PSB HOLDINGS INC,3,11
90417,2016-01-08,2020-04-30,PBBI,P B BANCORP INC,3,11
90421,2011-01-13,2019-05-17,SIFI,S I FINANCIAL GROUP INC MD,3,11
90423,2004-10-05,2016-01-10,THRX,THERAVANCE INC,3,11
90423,2016-01-11,2024-12-31,INVA,THERAVANCE INC,3,11
90427,2009-09-30,2024-12-31,TXRH,TEXAS ROADHOUSE INC,3,11
90430,2014-09-05,2017-09-12,,FENNEC PHARMACEUTICALS INC,0,12
90430,2017-09-13,2024-12-31,FENC,FENNEC PHARMACEUTICALS INC,3,12
90432,2011-06-10,2016-03-31,BCA,CORPBANCA,1,31
90432,2016-04-01,2020-09-29,ITCB,ITAU CORPBANCA,1,31
90432,2020-09-30,2023-04-30,ITCB,ITAU CORPBANCA,1,31
90432,2023-05-01,2023-11-17,ITCL,BANCO ITAU CHILE,1,31
90433,2014-01-09,2021-03-30,NGD,NEW GOLD INC,2,12
90433,2021-03-31,2024-12-31,NGD,NEW GOLD INC,2,12
90434,2004-11-24,2017-12-25,FAM,FIRST TRUST ABERDEEN GLB OPP INC,1,44
90434,2017-12-26,2021-06-28,FAM,FIRST TRUST ABERDEEN GLB OPP INC,1,44
90434,2021-06-29,2022-06-30,FAM,FIRST TRUST ABERDEEN GLB OPP INC,1,44
90434,2022-07-01,2024-09-20,FAM,FIRST TRUST ABRDN GLB OPP INC FD,1,44
90436,2007-05-10,2024-12-31,HALO,HALOZYME THERAPEUTICS INC,3,11
90440,2004-11-30,2018-01-01,NP,NEENAH PAPER INC,1,11
90440,2018-01-02,2022-07-05,NP,NEENAH INC,1,11
90441,2013-07-01,2019-03-18,FOXA,TWENTY FIRST CENTURY FOX INC,3,11
90441,2019-03-19,2019-03-19,TFCFA,TWENTY FIRST CENTURY FOX INC,3,11
90442,2013-07-01,2019-03-18,FOX,TWENTY FIRST CENTURY FOX INC,3,11
90442,2019-03-19,2019-03-19,TFCF,TWENTY FIRST CENTURY FOX INC,3,11
90443,2004-11-04,2024-12-31,NAK,NORTHERN DYNASTY MINERALS LTD,2,12
90444,2004-11-11,2024-12-31,ORA,ORMAT TECHNOLOGIES INC,1,11
90447,2008-04-22,2015-12-22,SPRO,SMARTPROS LTD,3,11
90448,2008-05-21,2024-12-31,GLD,SPDR GOLD TRUST,4,73
90454,2004-11-05,2024-12-31,MKTX,MARKETAXESS HLDGS INC,3,11
90455,2004-11-19,2024-12-31,MPWR,MONOLITHIC PWR SYS INC,3,11
90456,2014-10-03,2019-12-18,OHAI,O H A INVESTMENT CORP,3,14
90458,2008-05-01,2018-07-19,NWE,NORTHWESTERN CORP,1,11
90458,2018-07-20,2020-09-30,NWE,NORTHWESTERN CORP,1,11
90458,2020-10-01,2023-10-01,NWE,NORTHWESTERN CORP,3,11
90458,2023-10-02,2024-12-31,NWE,NORTHWESTERN ENERGY GROUP INC,3,11
90464,2014-07-09,2024-12-31,SPOK,SPOK HOLDINGS INC,3,11
90470,2004-12-03,2024-12-31,ATLO,AMES NATL CORP,3,11
90474,2004-12-21,2016-08-15,CART,CAROLINA TRUST BANK,3,11
90474,2016-08-16,2019-12-31,CART,CAROLINA TRUST BANCSHARES INC,3,11
90476,2012-06-27,2015-09-27,CHCI,COMSTOCK HOLDING COMPANIES INC,3,11
90476,2015-09-28,2024-12-31,CHCI,COMSTOCK HOLDING COMPANIES INC,3,11
90478,2004-12-15,2016-06-24,CSCD,CASCADE MICROTECH INC,3,11
90483,2004-12-15,2018-05-08,NCTY,THE9 LTD,3,31
90483,2018-05-09,2020-10-18,NCTY,THE9 LTD,3,31
90483,2020-10-19,2023-10-01,NCTY,THE9 LTD,3,31
90483,2023-10-02,2024-12-31,NCTY,THE9 LTD,3,31
90487,2009-12-21,2016-11-30,OSHC,OCEAN SHORE HOLDING CO NEW,3,11
90488,2010-05-21,2017-02-26,TEAR,TEARLAB CORP,3,11
90488,2017-02-27,2017-11-08,TEAR,TEARLAB CORP,3,11
90490,2004-12-23,2024-12-31,TBBK,BANCORP INC,3,11
90492,2004-12-17,2016-06-07,WRES,WARREN RESOURCES INC,3,11
90494,2004-12-10,2016-12-18,BBG,BILL BARRETT CORP,1,11
90494,2016-12-19,2017-04-27,BBG,BILL BARRETT CORP,1,11
90494,2017-04-28,2018-03-19,BBG,BILL BARRETT CORP,1,11
90494,2018-03-20,2020-10-29,HPR,HIGHPOINT RESOURCES CORP,1,11
90494,2020-10-30,2021-04-01,HPR,HIGHPOINT RESOURCES CORP,1,11
90495,2009-03-19,2017-12-25,BGR,BLACKROCK ENERGY & RESOURCES TR,1,44
90495,2017-12-26,2024-12-31,BGR,BLACKROCK ENERGY & RESOURCES TR,1,44
90496,2004-12-14,2016-06-13,BXC,BLUELINX HOLDINGS INC,1,11
90496,2016-06-14,2024-12-31,BXC,BLUELINX HOLDINGS INC,1,11
90498,2013-05-14,2015-09-16,TSRE,TRADE STREET RESIDENTIAL INC,3,18
90499,2004-12-23,2017-12-25,FMO,FIDUCIARY CLAYMORE M L P OPP FD,1,44
90499,2017-12-26,2018-11-08,FMO,FIDUCIARY CLAYMORE M L P OPP FD,1,44
90499,2018-11-09,2020-07-26,FMO,FIDUCIARY CLAYMORE ENERGY INF FD,1,44
90499,2020-07-27,2022-03-04,FMO,FIDUCIARY CLAYMORE ENERGY INF FD,1,44
90505,2011-06-13,2020-05-03,LVS,LAS VEGAS SANDS CORP,1,11
90505,2020-05-04,2021-03-30,LVS,LAS VEGAS SANDS CORP,1,11
90505,2021-03-31,2024-12-31,LVS,LAS VEGAS SANDS CORP,1,11
90506,2013-04-22,2024-12-31,SOHO,SOTHERLY HOTELS INC,3,18
90507,2011-06-13,2015-05-20,MIC,MACQUARIE INFRASTRUCTURE CO LLC,1,11
90507,2015-05-21,2016-08-21,MIC,MACQUARIE INFRASTRUCTURE CORP,1,11
